zip_code,january,february,march,april,may,june,july,august,september,october,november,december
62257,63,42,48,24,64,14,65,47,54,51,16,58
62260,63,42,48,24,64,14,65,47,54,51,16,58
62264,63,42,48,24,64,14,65,47,54,51,16,58
62265,63,42,48,24,64,14,65,47,54,51,16,58
62269,63,42,48,24,64,14,65,47,54,51,16,58
62271,63,42,48,24,64,14,65,47,54,51,16,58
62275,63,42,48,24,64,14,65,47,54,51,16,58
62281,63,42,48,24,64,14,65,47,54,51,16,58
62285,63,42,48,24,64,14,65,47,54,51,16,58
62293,63,42,48,24,64,14,65,47,54,51,16,58
62294,63,42,48,24,64,14,65,47,54,51,16,58
62501,53,16,14,16,53,19,42,26,40,37,13,58
62512,53,16,14,16,53,19,42,26,40,37,13,58
62513,53,16,14,16,53,19,42,26,40,37,13,58
62515,53,16,14,16,53,19,42,26,40,37,13,58
62518,53,16,14,16,53,19,42,26,40,37,13,58
62520,53,16,14,16,53,19,42,26,40,37,13,58
62530,53,16,14,16,53,19,42,26,40,37,13,58
62531,53,16,14,16,53,19,42,26,40,37,13,58
62533,53,16,14,16,53,19,42,26,40,37,13,58
62535,53,16,14,16,53,19,42,26,40,37,13,58
62536,53,16,14,16,53,19,42,26,40,37,13,58
62539,53,16,14,16,53,19,42,26,40,37,13,58
62543,53,16,14,16,53,19,42,26,40,37,13,58
62544,53,16,14,16,53,19,42,26,40,37,13,58
62545,53,16,14,16,53,19,42,26,40,37,13,58
62547,53,16,14,16,53,19,42,26,40,37,13,58
62548,53,16,14,16,53,19,42,26,40,37,13,58
62549,53,16,14,16,53,19,42,26,40,37,13,58
62551,53,16,14,16,53,19,42,26,40,37,13,58
62554,53,16,14,16,53,19,42,26,40,37,13,58
62558,53,16,14,16,53,19,42,26,40,37,13,58
62561,53,16,14,16,53,19,42,26,40,37,13,58
62563,53,16,14,16,53,19,42,26,40,37,13,58
62567,53,16,14,16,53,19,42,26,40,37,13,58
62573,53,16,14,16,53,19,42,26,40,37,13,58
62601,53,16,14,16,53,19,42,26,40,37,13,58
62612,53,16,14,16,53,19,42,26,40,37,13,58
62613,53,16,14,16,53,19,42,26,40,37,13,58
62615,53,16,14,16,53,19,42,26,40,37,13,58
62673,53,16,14,16,53,19,42,26,40,37,13,58
62625,53,16,14,16,53,19,42,26,40,37,13,58
62627,53,16,14,16,53,19,42,26,40,37,13,58
62629,53,16,14,16,53,19,42,26,40,37,13,58
62631,53,16,14,16,53,19,42,26,40,37,13,58
62634,53,16,14,16,53,19,42,26,40,37,13,58
62638,53,16,14,16,53,19,42,26,40,37,13,58
62642,53,16,14,16,53,19,42,26,40,37,13,58
62656,53,16,14,16,53,19,42,26,40,37,13,58
62661,53,16,14,16,53,19,42,26,40,37,13,58
62666,53,16,14,16,53,19,42,26,40,37,13,58
62670,53,16,14,16,53,19,42,26,40,37,13,58
62671,53,16,14,16,53,19,42,26,40,37,13,58
62675,53,16,14,16,53,19,42,26,40,37,13,58
62677,53,16,14,16,53,19,42,26,40,37,13,58
62684,53,16,14,16,53,19,42,26,40,37,13,58
62685,63,42,48,24,64,14,65,47,54,51,16,58
62688,53,16,14,16,53,19,42,26,40,37,13,58
62690,53,16,14,16,53,19,42,26,40,37,13,58
62691,53,16,14,16,53,19,42,26,40,37,13,58
62692,53,16,14,16,53,19,42,26,40,37,13,58
62693,53,16,14,16,53,19,42,26,40,37,13,58
62796,53,16,14,16,53,19,42,26,40,37,13,58
63042,66,22,43,28,57,9,61,37,56,52,15,71
63043,66,22,43,28,57,9,61,37,56,52,15,71
63044,66,22,43,28,57,9,61,37,56,52,15,71
63045,66,22,43,28,57,9,61,37,56,52,15,71
63074,66,22,43,28,57,9,61,37,56,52,15,71
64058,43,39,37,38,39,14,58,43,39,53,25,92
64015,43,39,37,38,39,14,58,43,39,53,25,92
64016,43,39,37,38,39,14,58,43,39,53,25,92
64018,43,39,37,38,39,14,58,43,39,53,25,92
64024,43,39,37,38,39,14,58,43,39,53,25,92
64029,43,39,37,38,39,14,58,43,39,53,25,92
64030,43,39,37,38,39,14,58,43,39,53,25,92
64034,43,39,37,38,39,14,58,43,39,53,25,92
64048,43,39,37,38,39,14,58,43,39,53,25,92
64060,43,39,37,38,39,14,58,43,39,53,25,92
64062,43,39,37,38,39,14,58,43,39,53,25,92
64086,43,39,37,38,39,14,58,43,39,53,25,92
64070,43,39,37,38,39,14,58,43,39,53,25,92
64075,43,39,37,38,39,14,58,43,39,53,25,92
64077,43,39,37,38,39,14,58,43,39,53,25,92
64079,43,39,37,38,39,14,58,43,39,53,25,92
64080,43,39,37,38,39,14,58,43,39,53,25,92
64088,43,39,37,38,39,14,58,43,39,53,25,92
64089,43,39,37,38,39,14,58,43,39,53,25,92
64098,43,39,37,38,39,14,58,43,39,53,25,92
64150,43,39,37,38,39,14,58,43,39,53,25,92
64439,43,39,37,38,39,14,58,43,39,53,25,92
64444,43,39,37,38,39,14,58,43,39,53,25,92
64484,43,39,37,38,39,14,58,43,39,53,25,92
64492,43,39,37,38,39,14,58,43,39,53,25,92
65604,44,25,54,49,45,7,38,38,52,34,19,60
65610,44,25,54,49,45,7,38,38,52,34,19,60
65612,44,25,54,49,45,7,38,38,52,34,19,60
65617,44,25,54,49,45,7,38,38,52,34,19,60
65619,44,25,54,49,45,7,38,38,52,34,19,60
65631,44,25,54,49,45,7,38,38,52,34,19,60
65648,44,25,54,49,45,7,38,38,52,34,19,60
65714,44,25,54,49,45,7,38,38,52,34,19,60
65721,44,25,54,49,45,7,38,38,52,34,19,60
65725,44,25,54,49,45,7,38,38,52,34,19,60
65738,44,25,54,49,45,7,38,38,52,34,19,60
65742,44,25,54,49,45,7,38,38,52,34,19,60
65753,44,25,54,49,45,7,38,38,52,34,19,60
65757,44,25,54,49,45,7,38,38,52,34,19,60
65770,44,25,54,49,45,7,38,38,52,34,19,60
65781,44,25,54,49,45,7,38,38,52,34,19,60
66012,43,39,37,38,39,14,58,43,39,53,25,92
66013,43,39,37,38,39,14,58,43,39,53,25,92
66018,43,39,37,38,39,14,58,43,39,53,25,92
66021,43,39,37,38,39,14,58,43,39,53,25,92
66025,43,39,37,38,39,14,58,43,39,53,25,92
66030,43,39,37,38,39,14,58,43,39,53,25,92
66031,43,39,37,38,39,14,58,43,39,53,25,92
66083,43,39,37,38,39,14,58,43,39,53,25,92
66085,43,39,37,38,39,14,58,43,39,53,25,92
66113,43,39,37,38,39,14,58,43,39,53,25,92
68147,41,28,30,18,15,5,77,46,26,31,19,59
68007,41,28,30,18,15,5,77,46,26,31,19,59
68010,41,28,30,18,15,5,77,46,26,31,19,59
68133,41,28,30,18,15,5,77,46,26,31,19,59
68113,41,28,30,18,15,5,77,46,26,31,19,59
68128,41,28,30,18,15,5,77,46,26,31,19,59
68588,,38,38,29,21,9,84,-1,-1,25,2,48
70031,58,37,36,26,20,37,48,52,48,33,23,44
70032,58,37,36,26,20,37,48,52,48,33,23,44
70039,58,37,36,26,20,37,48,52,48,33,23,44
70047,58,37,36,26,20,37,48,52,48,33,23,44
70084,58,37,36,26,20,37,48,52,48,33,23,44
70049,58,37,36,26,20,37,48,52,48,33,23,44
70051,58,37,36,26,20,37,48,52,48,33,23,44
70052,58,37,36,26,20,37,48,52,48,33,23,44
70056,58,37,36,26,20,37,48,52,48,33,23,44
70057,58,37,36,26,20,37,48,52,48,33,23,44
70065,58,37,36,26,20,37,48,52,48,33,23,44
70070,58,37,36,26,20,37,48,52,48,33,23,44
70071,58,37,36,26,20,37,48,52,48,33,23,44
70075,58,37,36,26,20,37,48,52,48,33,23,44
70076,58,37,36,26,20,37,48,52,48,33,23,44
70079,58,37,36,26,20,37,48,52,48,33,23,44
70080,58,37,36,26,20,37,48,52,48,33,23,44
70086,58,37,36,26,20,37,48,52,48,33,23,44
70087,58,37,36,26,20,37,48,52,48,33,23,44
70090,58,37,36,26,20,37,48,52,48,33,23,44
70310,14,22,21,19,13,22,34,34,18,16,17,40
70395,14,22,21,19,13,22,34,34,18,16,17,40
70598,22,28,69,28,27,27,-1,-1,-1,-1,-1,-1
70668,20,24,65,30,25,24,52,54,39,28,35,43
70669,20,24,65,30,25,24,52,54,39,28,35,43
70714,52,37,48,37,19,28,37,52,31,26,29,86
70723,58,37,36,26,20,37,48,52,48,33,23,44
70739,52,37,48,37,19,28,37,52,31,26,29,86
70763,58,37,36,26,20,37,48,52,48,33,23,44
70770,52,37,48,37,19,28,37,52,31,26,29,86
70791,52,37,48,37,19,28,37,52,31,26,29,86
70792,58,37,36,26,20,37,48,52,48,33,23,44
70898,52,37,48,37,19,28,37,52,31,26,29,86
71033,18,16,36,24,30,29,45,66,-1,31,26,32
71037,18,16,36,24,30,29,45,66,-1,31,26,32
71067,18,16,36,24,30,29,45,66,-1,31,26,32
71166,18,16,36,24,30,29,45,66,-1,31,26,32
71110,18,16,36,24,30,29,45,66,-1,31,26,32
71213,39,33,58,50,44,34,-1,-1,-1,-1,-1,-1
71240,39,33,58,50,44,34,-1,-1,-1,-1,-1,-1
71281,39,33,58,50,44,34,-1,-1,-1,-1,-1,-1
71294,39,33,58,50,44,34,-1,-1,-1,-1,-1,-1
71315,,,,25,24,29,,,,,,
71361,,,,25,24,29,,,,,,
72327,42,24,33,35,57,26,48,47,67,52,27,44
72331,42,24,33,35,57,26,48,47,67,52,27,44
72339,42,24,33,35,57,26,48,47,67,52,27,44
72348,42,24,33,35,57,26,48,47,67,52,27,44
72364,42,24,33,35,57,26,48,47,67,52,27,44
72376,42,24,33,35,57,26,48,47,67,52,27,44
72384,42,24,33,35,57,26,48,47,67,52,27,44
72386,42,24,33,35,57,26,48,47,67,52,27,44
73007,-1,28,56,48,48,18,68,36,53,36,26,63
73008,-1,28,56,48,48,18,68,36,53,36,26,63
73072,-1,28,56,48,48,18,68,36,53,36,26,63
73020,-1,28,56,48,48,18,68,36,53,36,26,63
73045,-1,28,56,48,48,18,68,36,53,36,26,63
73049,-1,28,56,48,48,18,68,36,53,36,26,63
73054,-1,28,56,48,48,18,68,36,53,36,26,63
73064,-1,28,56,48,48,18,68,36,53,36,26,63
73065,-1,28,56,48,48,18,68,36,53,36,26,63
73078,-1,28,56,48,48,18,68,36,53,36,26,63
73084,-1,28,56,48,48,18,68,36,53,36,26,63
73099,-1,28,56,48,48,18,68,36,53,36,26,63
73089,-1,28,56,48,48,18,68,36,53,36,26,63
73507,,22,53,,,,,,,,,
74014,-1,59,41,50,54,26,63,36,64,50,25,92
74044,-1,59,41,50,54,26,63,36,64,50,25,92
74047,-1,59,41,50,54,26,63,36,64,50,25,92
74070,-1,59,41,50,54,26,63,36,64,50,25,92
74857,-1,28,56,48,48,18,68,36,53,36,26,63
75001,37,31,34,51,52,34,38,69,59,55,39,33
75013,37,31,34,51,52,34,38,69,59,55,39,33
75009,37,31,34,51,52,34,38,69,59,55,39,33
75063,37,31,34,51,52,34,38,69,59,55,39,33
75028,37,31,34,51,52,34,38,69,59,55,39,33
75077,37,31,34,51,52,34,38,69,59,55,39,33
75089,37,31,34,51,52,34,38,69,59,55,39,33
75087,37,31,34,51,52,34,38,69,59,55,39,33
75071,37,31,34,51,52,34,38,69,59,55,39,33
75056,37,31,34,51,52,34,38,69,59,55,39,33
75065,37,31,34,51,52,34,38,69,59,55,39,33
75070,37,31,34,51,52,34,38,69,59,55,39,33
75078,37,31,34,51,52,34,38,69,59,55,39,33
75098,37,31,34,51,52,34,38,69,59,55,39,33
75114,37,31,34,51,52,34,38,69,59,55,39,33
75125,37,31,34,51,52,34,38,69,59,55,39,33
75126,37,31,34,51,52,34,38,69,59,55,39,33
75146,37,31,34,51,52,34,38,69,59,55,39,33
75135,37,31,34,51,52,34,38,69,59,55,39,33
75141,37,31,34,51,52,34,38,69,59,55,39,33
75142,37,31,34,51,52,34,38,69,59,55,39,33
75143,37,31,34,51,52,34,38,69,59,55,39,33
75147,37,31,34,51,52,34,38,69,59,55,39,33
75152,37,31,34,51,52,34,38,69,59,55,39,33
75154,37,31,34,51,52,34,38,69,59,55,39,33
75158,37,31,34,51,52,34,38,69,59,55,39,33
75159,37,31,34,51,52,34,38,69,59,55,39,33
75161,37,31,34,51,52,34,38,69,59,55,39,33
75166,37,31,34,51,52,34,38,69,59,55,39,33
75172,37,31,34,51,52,34,38,69,59,55,39,33
75173,37,31,34,51,52,34,38,69,59,55,39,33
75182,37,31,34,51,52,34,38,69,59,55,39,33
75189,37,31,34,51,52,34,38,69,59,55,39,33
75398,37,31,34,51,52,34,38,69,59,55,39,33
75407,37,31,34,51,52,34,38,69,59,55,39,33
75409,37,31,34,51,52,34,38,69,59,55,39,33
75422,37,31,34,51,52,34,38,69,59,55,39,33
75423,37,31,34,51,52,34,38,69,59,55,39,33
75424,37,31,34,51,52,34,38,69,59,55,39,33
75442,37,31,34,51,52,34,38,69,59,55,39,33
75453,37,31,34,51,52,34,38,69,59,55,39,33
75454,37,31,34,51,52,34,38,69,59,55,39,33
75474,37,31,34,51,52,34,38,69,59,55,39,33
75496,37,31,34,51,52,34,38,69,59,55,39,33
75640,24,19,29,28,28,24,36,64,-1,30,21,30
75645,24,19,29,28,28,24,36,64,-1,30,21,30
75647,24,19,29,28,28,24,36,64,-1,30,21,30
75650,24,19,29,28,28,24,36,64,-1,30,21,30
75651,24,19,29,28,28,24,36,64,-1,30,21,30
75654,24,19,29,28,28,24,36,64,-1,30,21,30
75661,24,19,29,28,28,24,36,64,-1,30,21,30
75667,24,19,29,28,28,24,36,64,-1,30,21,30
75672,24,19,29,28,28,24,36,64,-1,30,21,30
75681,24,19,29,28,28,24,36,64,-1,30,21,30
75683,24,19,29,28,28,24,36,64,-1,30,21,30
75684,24,19,29,28,28,24,36,64,-1,30,21,30
75687,24,19,29,28,28,24,36,64,-1,30,21,30
75689,24,19,29,28,28,24,36,64,-1,30,21,30
75691,24,19,29,28,28,24,36,64,-1,30,21,30
75692,24,19,29,28,28,24,36,64,-1,30,21,30
75693,24,19,29,28,28,24,36,64,-1,30,21,30
75799,24,19,29,28,28,24,36,64,-1,30,21,30
75750,24,19,29,28,28,24,36,64,-1,30,21,30
75792,24,19,29,28,28,24,36,64,-1,30,21,30
75755,24,19,29,28,28,24,36,64,-1,30,21,30
75757,24,19,29,28,28,24,36,64,-1,30,21,30
75762,24,19,29,28,28,24,36,64,-1,30,21,30
75771,24,19,29,28,28,24,36,64,-1,30,21,30
75789,24,19,29,28,28,24,36,64,-1,30,21,30
75791,24,19,29,28,28,24,36,64,-1,30,21,30
76008,37,31,34,51,52,34,38,69,59,55,39,33
76009,37,31,34,51,52,34,38,69,59,55,39,33
76023,37,31,34,51,52,34,38,69,59,55,39,33
76033,37,31,34,51,52,34,38,69,59,55,39,33
76034,37,31,34,51,52,34,38,69,59,55,39,33
76035,37,31,34,51,52,34,38,69,59,55,39,33
76036,37,31,34,51,52,34,38,69,59,55,39,33
76040,37,31,34,51,52,34,38,69,59,55,39,33
76041,37,31,34,51,52,34,38,69,59,55,39,33
76044,37,31,34,51,52,34,38,69,59,55,39,33
76049,37,31,34,51,52,34,38,69,59,55,39,33
76050,37,31,34,51,52,34,38,69,59,55,39,33
76052,37,31,34,51,52,34,38,69,59,55,39,33
76054,37,31,34,51,52,34,38,69,59,55,39,33
76055,37,31,34,51,52,34,38,69,59,55,39,33
76058,37,31,34,51,52,34,38,69,59,55,39,33
76059,37,31,34,51,52,34,38,69,59,55,39,33
76060,37,31,34,51,52,34,38,69,59,55,39,33
76063,37,31,34,51,52,34,38,69,59,55,39,33
76064,37,31,34,51,52,34,38,69,59,55,39,33
76065,37,31,34,51,52,34,38,69,59,55,39,33
76066,37,31,34,51,52,34,38,69,59,55,39,33
76070,37,31,34,51,52,34,38,69,59,55,39,33
76071,37,31,34,51,52,34,38,69,59,55,39,33
76073,37,31,34,51,52,34,38,69,59,55,39,33
76078,37,31,34,51,52,34,38,69,59,55,39,33
76082,37,31,34,51,52,34,38,69,59,55,39,33
76084,37,31,34,51,52,34,38,69,59,55,39,33
76088,37,31,34,51,52,34,38,69,59,55,39,33
76092,37,31,34,51,52,34,38,69,59,55,39,33
76093,37,31,34,51,52,34,38,69,59,55,39,33
76117,37,31,34,51,52,34,38,69,59,55,39,33
76127,37,31,34,51,52,34,38,69,59,55,39,33
76209,37,31,34,51,52,34,38,69,59,55,39,33
76210,37,31,34,51,52,34,38,69,59,55,39,33
76225,37,31,34,51,52,34,38,69,59,55,39,33
76226,37,31,34,51,52,34,38,69,59,55,39,33
76227,37,31,34,51,52,34,38,69,59,55,39,33
76234,37,31,34,51,52,34,38,69,59,55,39,33
76248,37,31,34,51,52,34,38,69,59,55,39,33
76247,37,31,34,51,52,34,38,69,59,55,39,33
76249,37,31,34,51,52,34,38,69,59,55,39,33
76258,37,31,34,51,52,34,38,69,59,55,39,33
76259,37,31,34,51,52,34,38,69,59,55,39,33
76266,37,31,34,51,52,34,38,69,59,55,39,33
76270,37,31,34,51,52,34,38,69,59,55,39,33
76426,37,31,34,51,52,34,38,69,59,55,39,33
76431,37,31,34,51,52,34,38,69,59,55,39,33
76462,37,31,34,51,52,34,38,69,59,55,39,33
76476,37,31,34,51,52,34,38,69,59,55,39,33
76487,37,31,34,51,52,34,38,69,59,55,39,33
76511,32,20,17,45,42,27,35,48,32,48,16,16
76513,-1,17,20,34,38,25,32,48,-1,35,19,18
76522,-1,17,20,34,38,25,32,48,-1,35,19,18
76524,-1,17,20,34,38,25,32,48,-1,35,19,18
76525,-1,17,20,34,38,25,32,48,-1,35,19,18
76526,-1,17,20,34,38,25,32,48,-1,35,19,18
76527,32,20,17,45,42,27,35,48,32,48,16,16
76530,32,20,17,45,42,27,35,48,32,48,16,16
76534,-1,17,20,34,38,25,32,48,-1,35,19,18
76537,32,20,17,45,42,27,35,48,32,48,16,16
76538,-1,17,20,34,38,25,32,48,-1,35,19,18
76539,-1,17,20,34,38,25,32,48,-1,35,19,18
76549,-1,17,20,34,38,25,32,48,-1,35,19,18
76548,-1,17,20,34,38,25,32,48,-1,35,19,18
76550,-1,17,20,34,38,25,32,48,-1,35,19,18
76554,-1,17,20,34,38,25,32,48,-1,35,19,18
76557,-1,17,20,34,38,25,32,48,-1,35,19,18
76559,-1,17,20,34,38,25,32,48,-1,35,19,18
76561,-1,17,20,34,38,25,32,48,-1,35,19,18
76566,-1,17,20,34,38,25,32,48,-1,35,19,18
76569,-1,17,20,34,38,25,32,48,-1,35,19,18
76574,32,20,17,45,42,27,35,48,32,48,16,16
76579,-1,17,20,34,38,25,32,48,-1,35,19,18
76670,37,31,34,51,52,34,38,69,59,55,39,33
76624,-1,17,20,34,38,25,32,48,-1,35,19,18
76630,-1,17,20,34,38,25,32,48,-1,35,19,18
76632,-1,17,20,34,38,25,32,48,-1,35,19,18
76633,-1,17,20,34,38,25,32,48,-1,35,19,18
76638,-1,17,20,34,38,25,32,48,-1,35,19,18
76640,-1,17,20,34,38,25,32,48,-1,35,19,18
76643,-1,17,20,34,38,25,32,48,-1,35,19,18
76651,37,31,34,51,52,34,38,69,59,55,39,33
76655,-1,17,20,34,38,25,32,48,-1,35,19,18
76657,-1,17,20,34,38,25,32,48,-1,35,19,18
76664,-1,17,20,34,38,25,32,48,-1,35,19,18
76689,-1,17,20,34,38,25,32,48,-1,35,19,18
76691,-1,17,20,34,38,25,32,48,-1,35,19,18
76799,-1,17,20,34,38,25,32,48,-1,35,19,18
76712,-1,17,20,34,38,25,32,48,-1,35,19,18
76853,-1,17,20,34,38,25,32,48,-1,35,19,18
77298,66,43,40,55,52,41,52,58,57,49,37,42
77385,66,43,40,55,52,41,52,58,57,49,37,42
77356,66,43,40,55,52,41,52,58,57,49,37,42
77378,66,43,40,55,52,41,52,58,57,49,37,42
77396,66,43,40,55,52,41,52,58,57,49,37,42
77328,66,43,40,55,52,41,52,58,57,49,37,42
77336,66,43,40,55,52,41,52,58,57,49,37,42
77355,66,43,40,55,52,41,52,58,57,49,37,42
77357,66,43,40,55,52,41,52,58,57,49,37,42
77362,66,43,40,55,52,41,52,58,57,49,37,42
77365,66,43,40,55,52,41,52,58,57,49,37,42
77372,66,43,40,55,52,41,52,58,57,49,37,42
77469,66,43,40,55,52,41,52,58,57,49,37,42
77433,66,43,40,55,52,41,52,58,57,49,37,42
77417,66,43,40,55,52,41,52,58,57,49,37,42
77422,66,43,40,55,52,41,52,58,57,49,37,42
77423,66,43,40,55,52,41,52,58,57,49,37,42
77430,66,43,40,55,52,41,52,58,57,49,37,42
77441,66,43,40,55,52,41,52,58,57,49,37,42
77444,66,43,40,55,52,41,52,58,57,49,37,42
77445,66,43,40,55,52,41,52,58,57,49,37,42
77447,66,43,40,55,52,41,52,58,57,49,37,42
77494,66,43,40,55,52,41,52,58,57,49,37,42
77489,66,43,40,55,52,41,52,58,57,49,37,42
77461,66,43,40,55,52,41,52,58,57,49,37,42
77471,66,43,40,55,52,41,52,58,57,49,37,42
77480,66,43,40,55,52,41,52,58,57,49,37,42
77485,66,43,40,55,52,41,52,58,57,49,37,42
77486,66,43,40,55,52,41,52,58,57,49,37,42
77517,66,43,40,55,52,41,52,58,57,49,37,42
77514,66,43,40,55,52,41,52,58,57,49,37,42
77518,66,43,40,55,52,41,52,58,57,49,37,42
77530,66,43,40,55,52,41,52,58,57,49,37,42
77531,66,43,40,55,52,41,52,58,57,49,37,42
77532,66,43,40,55,52,41,52,58,57,49,37,42
77534,66,43,40,55,52,41,52,58,57,49,37,42
77535,66,43,40,55,52,41,52,58,57,49,37,42
77536,66,43,40,55,52,41,52,58,57,49,37,42
77539,66,43,40,55,52,41,52,58,57,49,37,42
77538,66,43,40,55,52,41,52,58,57,49,37,42
77545,66,43,40,55,52,41,52,58,57,49,37,42
77547,66,43,40,55,52,41,52,58,57,49,37,42
77560,66,43,40,55,52,41,52,58,57,49,37,42
77562,66,43,40,55,52,41,52,58,57,49,37,42
77563,66,43,40,55,52,41,52,58,57,49,37,42
77564,66,43,40,55,52,41,52,58,57,49,37,42
77565,66,43,40,55,52,41,52,58,57,49,37,42
77566,66,43,40,55,52,41,52,58,57,49,37,42
77568,66,43,40,55,52,41,52,58,57,49,37,42
77575,66,43,40,55,52,41,52,58,57,49,37,42
77577,66,43,40,55,52,41,52,58,57,49,37,42
77578,66,43,40,55,52,41,52,58,57,49,37,42
77583,66,43,40,55,52,41,52,58,57,49,37,42
77586,66,43,40,55,52,41,52,58,57,49,37,42
77587,66,43,40,55,52,41,52,58,57,49,37,42
77597,66,43,40,55,52,41,52,58,57,49,37,42
77598,66,43,40,55,52,41,52,58,57,49,37,42
77611,25,23,33,38,30,27,41,53,37,19,21,36
77619,25,23,33,38,30,27,41,53,37,19,21,36
77622,25,23,33,38,30,27,41,53,37,19,21,36
77625,25,23,33,38,30,27,41,53,37,19,21,36
77627,25,23,33,38,30,27,41,53,37,19,21,36
77632,25,23,33,38,30,27,41,53,37,19,21,36
77650,66,43,40,55,52,41,52,58,57,49,37,42
77651,25,23,33,38,30,27,41,53,37,19,21,36
77656,25,23,33,38,30,27,41,53,37,19,21,36
77657,25,23,33,38,30,27,41,53,37,19,21,36
77659,25,23,33,38,30,27,41,53,37,19,21,36
77665,25,23,33,38,30,27,41,53,37,19,21,36
77726,25,23,33,38,30,27,41,53,37,19,21,36
77709,25,23,33,38,30,27,41,53,37,19,21,36
77873,66,43,40,55,52,41,52,58,57,49,37,42
78002,33,30,27,60,57,31,45,48,32,45,29,33
78003,33,30,27,60,57,31,45,48,32,45,29,33
78004,33,30,27,60,57,31,45,48,32,45,29,33
78015,33,30,27,60,57,31,45,48,32,45,29,33
78008,33,30,27,60,57,31,45,48,32,45,29,33
78009,33,30,27,60,57,31,45,48,32,45,29,33
78011,33,30,27,60,57,31,45,48,32,45,29,33
78013,33,30,27,60,57,31,45,48,32,45,29,33
78016,33,30,27,60,57,31,45,48,32,45,29,33
78023,33,30,27,60,57,31,45,48,32,45,29,33
78026,33,30,27,60,57,31,45,48,32,45,29,33
78027,33,30,27,60,57,31,45,48,32,45,29,33
78039,33,30,27,60,57,31,45,48,32,45,29,33
78052,33,30,27,60,57,31,45,48,32,45,29,33
78055,33,30,27,60,57,31,45,48,32,45,29,33
78056,33,30,27,60,57,31,45,48,32,45,29,33
78059,33,30,27,60,57,31,45,48,32,45,29,33
78063,33,30,27,60,57,31,45,48,32,45,29,33
78064,33,30,27,60,57,31,45,48,32,45,29,33
78065,33,30,27,60,57,31,45,48,32,45,29,33
78066,33,30,27,60,57,31,45,48,32,45,29,33
78069,33,30,27,60,57,31,45,48,32,45,29,33
78070,33,30,27,60,57,31,45,48,32,45,29,33
78073,33,30,27,60,57,31,45,48,32,45,29,33
78074,33,30,27,60,57,31,45,48,32,45,29,33
78101,33,30,27,60,57,31,45,48,32,45,29,33
78108,33,30,27,60,57,31,45,48,32,45,29,33
78109,33,30,27,60,57,31,45,48,32,45,29,33
78112,33,30,27,60,57,31,45,48,32,45,29,33
78113,33,30,27,60,57,31,45,48,32,45,29,33
78114,33,30,27,60,57,31,45,48,32,45,29,33
78121,33,30,27,60,57,31,45,48,32,45,29,33
78124,33,30,27,60,57,31,45,48,32,45,29,33
78299,33,30,27,60,57,31,45,48,32,45,29,33
78133,33,30,27,60,57,31,45,48,32,45,29,33
78147,33,30,27,60,57,31,45,48,32,45,29,33
78150,33,30,27,60,57,31,45,48,32,45,29,33
78152,33,30,27,60,57,31,45,48,32,45,29,33
78154,33,30,27,60,57,31,45,48,32,45,29,33
78160,33,30,27,60,57,31,45,48,32,45,29,33
78161,33,30,27,60,57,31,45,48,32,45,29,33
78163,33,30,27,60,57,31,45,48,32,45,29,33
78336,33,14,33,51,52,-1,-1,-1,-1,-1,-1,-1
78343,33,14,33,51,52,-1,-1,-1,-1,-1,-1,-1
78362,33,14,33,51,52,-1,-1,-1,-1,-1,-1,-1
78368,33,14,33,51,52,-1,-1,-1,-1,-1,-1,-1
78369,37,30,22,63,63,32,-1,36,21,49,26,41
78370,33,14,33,51,52,-1,-1,-1,-1,-1,-1,-1
78373,33,14,33,51,52,-1,-1,-1,-1,-1,-1,-1
78374,33,14,33,51,52,-1,-1,-1,-1,-1,-1,-1
78380,33,14,33,51,52,-1,-1,-1,-1,-1,-1,-1
78382,33,14,33,51,52,-1,-1,-1,-1,-1,-1,-1
78383,33,14,33,51,52,-1,-1,-1,-1,-1,-1,-1
78387,33,14,33,51,52,-1,-1,-1,-1,-1,-1,-1
78390,33,14,33,51,52,-1,-1,-1,-1,-1,-1,-1
78573,31,26,31,63,75,32,37,42,27,37,37,27
78516,31,26,31,63,75,32,37,42,27,37,37,27
78526,31,26,31,63,75,32,37,42,27,37,37,27
78537,31,26,31,63,75,32,37,42,27,37,37,27
78538,31,26,31,63,75,32,37,42,27,37,37,27
78541,31,26,31,63,75,32,37,42,27,37,37,27
78549,31,26,31,63,75,32,37,42,27,37,37,27
78557,31,26,31,63,75,32,37,42,27,37,37,27
78559,31,26,31,63,75,32,37,42,27,37,37,27
78560,31,26,31,63,75,32,37,42,27,37,37,27
78563,31,26,31,63,75,32,37,42,27,37,37,27
78566,31,26,31,63,75,32,37,42,27,37,37,27
78569,31,26,31,63,75,32,37,42,27,37,37,27
78570,31,26,31,63,75,32,37,42,27,37,37,27
78594,31,26,31,63,75,32,37,42,27,37,37,27
78575,31,26,31,63,75,32,37,42,27,37,37,27
78577,31,26,31,63,75,32,37,42,27,37,37,27
78578,31,26,31,63,75,32,37,42,27,37,37,27
78580,31,26,31,63,75,32,37,42,27,37,37,27
78583,31,26,31,63,75,32,37,42,27,37,37,27
78586,31,26,31,63,75,32,37,42,27,37,37,27
78589,31,26,31,63,75,32,37,42,27,37,37,27
78590,31,26,31,63,75,32,37,42,27,37,37,27
78593,31,26,31,63,75,32,37,42,27,37,37,27
